text	labels	predictions
rt pgammo run differentialsmet  yanke 	NOT	NOT
rt saucyjam go dumb bitch dumb danc	OFF	OFF
hunglikerobbi  bbluedreamm nice dumb bitch put nose busi eat shit white trash hoe	OFF	OFF
without serg bird chirp sun burn grass grow world turn moon glow river flow die without serg	NOT	NOT
club good lookin bitch gold teeth tho confus smh	OFF	OFF
 lanc stevenson gone leav  trash anyway	NOT	NOT
jalenwanna bad bitch	OFF	NOT
shut bitch wasnt gonna roast	OFF	NOT
sarayeagley caffen bitch dont know use dave coffe maker struggl cleadventur	OFF	OFF
pornandroidiphoneipadsexxxx  latina  latina tight pussi 	OFF	OFF
 that happen date color	OFF	NOT
get nail done rt  hoe brag nigga fw got money cant even get fill tank	OFF	OFF
rt haleybeee im boss ass bitch  emilymor	OFF	NOT
even mom know dont fuck ghetto peopl	OFF	OFF
littl hood bitch tri take task joke niec lesbian ch gtgt	OFF	NOT
anni crazi hoe 	OFF	NOT
 wouldnt trust male cheerlead  cuz  cimarron got one  amp got allll bitch	OFF	NOT
americanpy bitch would rather fuck poster damn that cold	OFF	OFF
help speed process fuck bitchfeel	OFF	NOT
good morn hoe ass nigga pimp c voic	OFF	OFF
love faggot absolut love especi one dress tea 	OFF	OFF
whoop bought snugg hideous fuzzi boot cold ball sudden	NOT	OFF
lebron gone dunk hoe like eas	OFF	NOT
rt yanke may cri watch derek jeter gatorad ad  	NOT	NOT
 bitch	OFF	NOT
everi nigga tryna fuck next nigga bitch know bitch next nigga bitch	OFF	OFF
rt dasianah ghetto bitch pregnant af smh poor kid 	OFF	OFF
rt liltbrodi damn aint got bitch 	OFF	NOT
still cant see nigger see white hoe	OFF	OFF
hate whole slut hoe thot talk lol given im sure peopl person inbox late night look like	OFF	OFF
nigga pillow talkin that hoe shit	OFF	OFF
laurenkapitan maniacmind fuck u cant dumb bitch matter fact go get nigga hoe cuz u go shit	OFF	OFF
neverrr play stupid im far bitch might stupid 	OFF	NOT
im get bitch cell mate	OFF	NOT
realskipbayless haha much pay constant know your talk dumb ass  wade trash	OFF	OFF
rt lildurk hate wen hoe lie say fuck em 	OFF	NOT
faggot bring jacket work keep ya desk bc offic cold	OFF	OFF
quisiera amart puedo mi mama dijo dont love hoe	OFF	NOT
rt tatteduptr  earli bird get  	OFF	NOT
rt antijokejam honk horn  second light turn green shut car lay hood feed bird 	NOT	NOT
rt professorryan thought rain sound roof bird explod heat	NOT	NOT
nah nomeekjustmilz  yo thought  photoshop face faggot smmfhi hate yall 	OFF	OFF
 clean entir fuck weight room look like tornado went bitchcmon franklin franklinprob	OFF	OFF
pussi cat loung killin girlz blaqdior hpmiss	NOT	OFF
lornalovesmatt  aaryneliza poor poor parker nothingwithout aaryn  bitch  would even know around looser	OFF	OFF
rt ehssecretadmir cartermarteeni murder pussi	OFF	OFF
rt miilkkk lil wayn said give bitch ya heart rather purs 	OFF	NOT
 ion care none 	OFF	NOT
biggi alway flyest cunt rap biggi	OFF	OFF
rt whoisraymond give ya hoe one girl dont work 	OFF	NOT
rt carlcjsmith dont tell girl youll never eat pussi cus lost mean sex bore	OFF	OFF
rt toosexist women complain chivalri dead yes congratul bitch kill femin 	OFF	OFF
 hoe	OFF	NOT
rt titanshom sell larger size condomsh sir  gallon trash bagsm wink secur escort 	NOT	OFF
feelin warm fuzzi insid	NOT	NOT
rt erinfbaabi  girl ugli denna hoe  what  	OFF	OFF
that tuck yo bitch u ignor ass mother fucker	OFF	OFF
rt sextaik good girl say hoe	OFF	NOT
 toni romo   	OFF	NOT
look like dusti bird today	NOT	NOT
thank charli ff    revkahjc cantucimblond kacado	NOT	NOT
whitekidwrap rt  steal bitch	OFF	NOT
fuck mlk   lexii keep favorit coon tweet  mlk didnt die 	OFF	OFF
rt playboyg anoth movi that gonna make question bitch  	OFF	NOT
badab punch real nigga face caus pussi nigga gonna punch right back strong mush shake	OFF	OFF
lol bitch u	OFF	NOT
rt videriquamess british jihadi mother want first femal execution  want 	NOT	OFF
dont know niggah could cover	OFF	NOT
rt thatslutadrian  lol someon fuck yo bitch	OFF	OFF
bitch subtweet lml	OFF	NOT
rt regalodejah  girl like make hard rest us   u wonder u bitch get 	OFF	NOT
rt ibethathighrn call mexican tho im proud hispan bitch sure like dick tho hoe	OFF	OFF
fukkntyl aint light skin nigga im even color lmao	OFF	NOT
rt yanke time bounc bronx letsgoyanke walkoff 	NOT	NOT
swear femal think know bitch dont know intent think	OFF	OFF
teen run around target monkey pjs scream oo oo ah ah amp fit room girl cackl today design annoy	NOT	NOT
korykisl gotta get like  head go everyon bring tree bring food bitch liquor cours	OFF	OFF
dont iphon manual ignor hoe 	OFF	NOT
 mock draft	NOT	NOT
payback bitch	OFF	NOT
text plan nig	OFF	NOT
faisalnizam khay cant see freakin emoji im basic bitch today	OFF	NOT
rt suckfuckit stole grandpa wardrob bitch 	OFF	OFF
rt  victorasap voic mail littl bitch ass nigga 	OFF	OFF
rt martinsopchak thechrisc your fuck pussi isnt joke gir littl bitch	OFF	OFF
 agre  fuck yes send illeg wetback home	OFF	OFF
take second mortgag bet yanke win world cup win lot seem like nobrain	NOT	NOT
dont even say nigga say nigger im like chuck norri say nigger word without check shoulder	OFF	NOT
rt  fine dont rt littl nig mtvhottest one direct	OFF	NOT
 best asian massag park slope top rate spa     	NOT	NOT
rt taymaegotem bitch tweet likei wanna suck dick   chill song  bitch song 	OFF	NOT
major time woman stori trash anyway	NOT	OFF
get good pussi feelin like found last dragon ball	OFF	OFF
iamdriven hdrealtor even sure bro im ignor hurt bitch tonightlol	OFF	NOT
rt makeupsex trash talk mani  hate   guess mani fuck give  less one 	OFF	OFF
rt bestofworldstar charli sheen ice bucket challeng right way 	NOT	OFF
elizabeth astupid hoe	OFF	NOT
 see that gill green bitch ass didnt help get school either yall still tournament	OFF	NOT
home chicken penn alfredo oreo banjo	NOT	NOT
get hoe ass fuckboy stage vmas	OFF	NOT
yall mean whoever run back tell tunchi wtf im that nigga dog nigga nd bitch 	OFF	NOT
rt hoodbibi  day god said hoe everybodi	OFF	NOT
rt justcallmeduh karma bitch nigga	OFF	NOT
rt pettyfcknann gimmmmmi hoodrat bitch	OFF	OFF
cant tell last time seen  niggaz fight see bitch fight video daili	OFF	NOT
bit donovan got dvds droppin  see ya lha bitch	OFF	NOT
rt rakwonogod rare pic trash pose trash 	OFF	NOT
dumb bitch one thing thatll never becom extinct	OFF	OFF
met bitch onlin call eba	OFF	OFF
whoever mr ramlogan uwi busi law tho racist mudda cunt	OFF	OFF
rt bighomiemarki dese bitch aint shit get em high feed em dick	OFF	OFF
 hate bitch amp fact oomf like  retweeettt 	OFF	NOT
come brotha moc cultur differ like bitch plz	OFF	OFF
put ona bitch make bang set  gave hoe dick  came left 	OFF	OFF
 uceina  bitch  mama told talk bitch 	OFF	OFF
rt mrfrankocean kim k hoe fuck  dude see tv hoe fuck  dude dont even got tv 	OFF	OFF
getemcraig funki hoe gone solo	OFF	NOT
sternshow ur still secret lookng tommi lee cock jesus christ  that ghetto dream	OFF	OFF
 bitch	OFF	NOT
flightyung that call crash dummi hoe	OFF	NOT
rt  lol tryna make mimi  b bad bitch sooooo weak make mad fuck like  grader 	OFF	OFF
shit fix blow mind toni cannoli back bitch 	OFF	NOT
jergucci ur avi prolli shoot dust phone cuz shit old u cat fish bitch lmao	OFF	OFF
stay faith room full hoe 	OFF	NOT
rt livcost friend dumb hoe dont even like 	OFF	OFF
one great treasur live san diego readi access mexican twinki made real sugar mexican coca cola	NOT	NOT
somebodi pleas choke fuck retard keep yell mash potato tool pgachampionship	OFF	OFF
lie got these bitch like u fuckin mind realli focus money	OFF	NOT
rt thevoiceofmiami dont work pussi  code real man	OFF	OFF
sendin link wishi washi old hoe	OFF	NOT
rt moneybabyrich tire yall hoe give shout yall moma talk bout aint rais hoe 	OFF	OFF
cant wait till get full appetit back ate half ghetto sandwich lettuc noth	NOT	OFF
hahahahahaha rt itslostdori  stop swimmin den fuq ur bitch	OFF	OFF
rt hbcufess track girl best pussi  bethunecookman	OFF	OFF
 im nigglet 	OFF	NOT
realwalliewal sheet cant crippl	OFF	NOT
fantasi squad trash 	NOT	NOT
come blue make other see red green envi arent alway black white your yellow luckili	NOT	NOT
 main bae gonn think sumn wit pussi	OFF	OFF
bitch love long time dont know wouldnt	OFF	NOT
tednug werent gung ho got draft instead shit seem like anoth repcon chicken hawk	OFF	OFF
game  preview houston astro new york yanke 	NOT	NOT
motomoto real bitch	OFF	NOT
rais round real nicca decoy	OFF	OFF
haylebopp last year explain queer theori accept academ term	NOT	NOT
katiefraa bitch nigga	OFF	OFF
girl trip got hoe shit know girl friend	OFF	NOT
rt  im rude peopl sensit littl bitch	OFF	NOT
black twitter need get paul georg dick impregn stripper wiz tyga kany turn hoe housewif	OFF	OFF
pussi ass nigga know nigga	OFF	OFF
beattyjustin kyoppcoalit one proud hillbilli	NOT	OFF
rt shakilaahh    best tweak hoe  	OFF	NOT
rt skinnyniggado rt hoodrichkeem leav bitch bitch 	OFF	OFF
rt bniceloco charli sheen realest nigga aliv 	OFF	NOT
ghetto hoe love feel nigga ab ya heard	OFF	OFF
kind person  one wear beani drug like fuck bitch	OFF	NOT
hate selfright bitch general peopl realli get fuck nerv sometim	OFF	OFF
mom wors bitch like ugh cant stand hoe	OFF	OFF
thanksgiv fam shaylay ignor chink eye 	OFF	NOT
whereyohussleat remind yall cuz hoe act like dont know	OFF	NOT
someon pleas explain bird angri amp destroy pig home	NOT	OFF
midwest us white trash	OFF	OFF
rt kpipsforev nobodi want pussi  nigga done	OFF	OFF
imthatguydhuck happi birthday pussi good one	OFF	OFF
dont bitch amp speak initi friend hello	OFF	NOT
realliampayn pussya cat	OFF	NOT
rt kinghorsedick bitch pull hair win rt mryungon lol tweet lose	OFF	NOT
 caus look great bitch fuck mean 	OFF	NOT
step club smooth l hand bitch know im freak like eleph man	OFF	NOT
aint pussi better loyal pussi	OFF	OFF
white trash would call slant hindi moslem equal	OFF	OFF
oh nah bitch  work much even think lol	OFF	NOT
damn girl ill porch monkey	OFF	NOT
cant stand bitch ass nigga	OFF	OFF
rt joebudden back hoe tho	OFF	NOT
rt lessonswithk got hoe got nigga	OFF	NOT
rt markhoppus yes yes know fob reconcili idea your welcom	NOT	OFF
rt mileycyrus know color skin stop friend remind bitch	OFF	NOT
grew ina jungl wit gorilla snake amp bird ass nigga 	OFF	OFF
tmz britneyspear mickey mous ear hatand tail matter	NOT	NOT
rt leticiamvri duh bitch	OFF	NOT
rt imneverchillin bitch gap rt porkhub im model yall bitch cant tell nothin 	OFF	NOT
rt naturalbadassss phat pussi best pussi 	OFF	OFF
jus need bad bitch that gone alway hold	OFF	NOT
 dswizzl boy u look like big bird sesam street	NOT	NOT
rt coffybrownchi dont believ refund hoe	OFF	NOT
ungrat shit lol rt djsydneylov send uber new way tryna pay pussi  cuz lol pls dont	OFF	OFF
dj khale eat nicki minaj pussi finna tast everyon rap industri	OFF	NOT
rt scarlettiam youd rather live trash make work good woman diaryofamadblackwoman	OFF	OFF
michhelleashley truth dont love hoe 	OFF	NOT
rylannwilliam ok chill love bird lol	NOT	NOT
swear ion see broke nicca still gettin pussi smh	OFF	OFF
rt peeabut dear god make bird fli far far far away	NOT	NOT
 soundsgoodbro bloggerbox yea u stupid faggot im leav till like  want ride	OFF	OFF
dam gotta hope niggah dont snitch	OFF	OFF
lmaoooo rt  sister probabl got pussi night rt nocutcard neverforget 	OFF	OFF
miss lil bitch  	OFF	NOT
bet took twitter cencus itd least  basic ass bitch	OFF	OFF
mission find zebra cake	NOT	NOT
enjoy hunt sport your trash hunt food deserv starv	NOT	OFF
rt buckupsid kind world live bitch get surgeri make butt bigger sinc women want 	OFF	OFF
im pretti sure ive never sat friend zone wait pussi gotta put dick tabl see happen	OFF	OFF
hitman holla vs charli clip matchup bittersweet shit gonna cold cus hitman holla gonna work last battl	OFF	NOT
rt creepingsharia syrian brought us    	NOT	NOT
hoponthebeast found right good job unfollow btw faggot 	OFF	OFF
kick bitch curb bruh	OFF	NOT
rt bestporntitl hulkamania run wild pussi	OFF	OFF
clown ass nigguh	OFF	OFF
rt joebudden nigga  even feel bitch pic without girl u fuckin get mad smh	OFF	NOT
last thought bed  mock elect  grade vote perot mayb relat realli big ear idk	NOT	NOT
rt wallstwatkin get hoe need cute muscl dress ass swag talk good game	OFF	OFF
da lil bald head bitch standn outsid kevin gate tryna get 	OFF	OFF
gutssidi yeah quit bitch edit	OFF	NOT
rt chvrchs rapper name would nigger	OFF	OFF
yes lawd  god took extra time  lip like kyli jennerbitch im black 	OFF	NOT
id drive crazi ghetto ass school everyday	OFF	NOT
hoe get old well gotten old alreadi	OFF	NOT
hoe aint loyal 	OFF	NOT
vewxyz bitch	OFF	NOT
game  preview houston astro new york yanke 	NOT	NOT
like bad bitch caus like bad bitch	OFF	NOT
rt zmega imyungjay grab bitch u lmao oh belt  fendi 	OFF	NOT
 feel like mouthpiec cold  ill give lesson everi niggah ever got turn  low cost   hmu 	OFF	NOT
your watch seahawk game your hella bitch	OFF	NOT
bitch stupid yal cant know im bouta start pop bitch	OFF	NOT
said smoke strong wrong smoke trash aint lung aint pressur	NOT	NOT
bitch climb climb 	OFF	NOT
pornandroidiphoneipadsexxxx  erot  erot wild tit pussi fuck 	OFF	OFF
love stupid holiday commerci thought go get car nope bitch got ugli ass sweater	OFF	OFF
rt jazzyluvvsyou chantel isnt side hoe bc appar shes lesbian im done life month hate reason	OFF	NOT
grow bitch	OFF	NOT
instagram like bitch swear dat	OFF	NOT
bitch duck whore ass slut cunt ha biden gucci tho whatev nigea  	OFF	OFF
fredabraham brownmos saw actual tweet scan jihadi account put screen shot aid worker r spi	NOT	NOT
arcticn yeah bitch aint shit tho	OFF	OFF
bitch mad mf dont know im amp get 	OFF	NOT
miss niggah leo	OFF	NOT
cakedjak lay rock around lake your welcom join redneck workout muscl 	NOT	OFF
  chatt nicca love doin dat brah	OFF	NOT
 eagl fan dont except fact mcoy trash year everybodi figur spread  stopit	NOT	NOT
last time wore shirt im wear today fought bitch  ratchet bs yank fuck outta shirt	OFF	OFF
  though  realli hoe  u dummi take pic	OFF	OFF
rt chukaoffor lmaooo hoe childish  	OFF	NOT
miser bitch docket today loi miseri lerner better get grill order harass undeni breakherdown war	OFF	OFF
nooo sailor moon squad club w bitch lookin good 	OFF	NOT
dream eat browni start saliv woke almost cough death today struggl	NOT	NOT
fresh nigga kno need clean bitch kno im work cuz wanna see team rich 	OFF	NOT
rt josephtheflyguy crazi girlfriend usual love longer amp got best pussi 	OFF	OFF
rt bugattibeez nicki minaj ass fake bitch walk around w weav	OFF	NOT
bitch joint custodi dick act understand that part time benefit	OFF	OFF
hidalgoparadis lol hoe bitch ass	OFF	OFF
rt fuckboirik ok serious fuck peopl slam break light turn yellow floor shit bitch	OFF	OFF
rt icarleybbi  rt icarleybbi nigga press  bad yes	OFF	NOT
walmart tee count design rt stonyxx nigga hoe design cloth 	OFF	NOT
yanke primo got home tank mlb final win even better time get serious sept call time	NOT	NOT
rt datniggavegeta definit real  datniggavegeta except bruh let bitch ass babidi turn nigga  	OFF	OFF
rt tastemygay share care  back tf bitch	OFF	NOT
abstractlif yeah cant lie tho spit cop car right bitch ass feel damn good	OFF	NOT
nomeatbal mtaraban excit red velvet browni	NOT	NOT
woke next morn like thee fuck donat chees skank hoe 	OFF	OFF
flashin money ya bitch nail done	OFF	OFF
charlieros jdickerson racistnorahodonnel tx trash there comparison betwn pres obama n gwbush rt poll show hes support 	NOT	OFF
dodg bullet crazi bitch	OFF	OFF
 dont love hoe  ilovebamf 	OFF	NOT
bitch like want someth real  like want bitch real hair cant alway get want lol	OFF	NOT
first thing wit ya next minut ya like hoe clipper	OFF	OFF
snort shit girl presenc dude lmao coke head bitch	OFF	OFF
kiefferjason idgaf name scari ass give real address hoe	OFF	NOT
 realli talk like buck nigger	OFF	OFF
bitch anyway	OFF	NOT
 fat hoe ina caddilac u tell jus lost dey luxuri car ride virginityho happi lmao	OFF	OFF
hang guy make hoe	OFF	NOT
rt irelandrosee savanigga half becam ghetto compton	OFF	OFF
hate extra ass bitch extra ass nigga  your much  stop  unnecessari 	OFF	OFF
 pharrel gave  trash nonbasketbal soundtrack yall still problem server 	NOT	NOT
rt rihannahasaid bitch chang draw 	OFF	NOT
yall realli risk ur live weav amp traffic travel thru two counti pussi	OFF	OFF
none  bitch look like dey ca boil egg work bud broiler	OFF	OFF
fattyytooraw well ontario like kind dump ghetto move sinc cheaper live 	NOT	OFF
wasnt work place id deck aye fuck right id give tyson  combo nd end uppercut shut fuck bitch	OFF	OFF
geno smith gt alex bitch smith trash overpaid ass	OFF	OFF
 sound like good idea want word spread jew nigger commi alik	OFF	OFF
like ima need write statement bitch write diet alway old peopl tri snitch bitch	OFF	OFF
kiefferjason  sbsylvest yo scari ass dont want see tho stfu talk u know pussi boy	OFF	OFF
surrend divin  conqueror apocalyps  via youtub gtorient black metal hell	NOT	NOT
bitch crazi	OFF	NOT
hoe hang wit hoe cuz dey got da hobbi	OFF	OFF
dresnip therealhop lmao bitch truth	OFF	NOT
murphmcmahon swear thought describ pussi gotta go bed	OFF	OFF
rt oddfuckingtaco  nigga realli tri save bitch lol	OFF	NOT
man bitch dont call back job cuhh uma snap	OFF	NOT
yo bitch look like boogawolf	OFF	OFF
rt dezdlt play soccer cheat girl wear khaki colour cargo haircut 	OFF	NOT
rt u rememb steve blue clue left us bitch ass nigga joe 	OFF	NOT
foxnew cut away democrat talk claim fair balanc lmao network full teabagg liar	NOT	OFF
drake vs tyga beef yung berg lil fizz chris brown bitch rant twitter ilovemakonnen get drug stage light skin take ls	OFF	NOT
im still weak bitch gettin piss lol	OFF	NOT
 beat pussi till red like roster fuck get moovin like hoova  	OFF	OFF
fuck hate fuck neighborhood fuckin bitch someon everyday 	OFF	OFF
 best asian massag brooklyn park slope top rate spa    	NOT	NOT
rt  bitch think know everyth ha	OFF	NOT
review yank come militari histori unit state world war  via breitbartnew	NOT	NOT
yea randi white  chang whole mind hoe nice	OFF	NOT
blackmanusa chrislhay well that cracker jack secret servic work jfk anyon	NOT	OFF
handtex  human evil man cut tusk beauti anim chink think get hard	OFF	OFF
fli slope ram small asian boy kid got like champ walk	NOT	OFF
wrote absolut worst paper life last week still got b gotta love take freshman english retard	OFF	OFF
tail light give fuck rollin bitch wit da head light	OFF	NOT
russian roulett hoe	OFF	NOT
rt imknownasdevin caus somebodi put bad front yall okay call bitch	OFF	NOT
yanke got beaten thug	NOT	NOT
son bitch moment walk hous dark stub littl toe wall	OFF	NOT
rt kryshazeyi swear bitch fall nigga dont believ comb hair	OFF	NOT
pornandroidiphoneipadsexxxx  italian  babi pussi 	OFF	OFF
rt causewereguy flirt bitch twitter like 	OFF	NOT
rt itsdoman bitch aint get none tho   like big butt grab 	OFF	NOT
rt kingkwama femal ig model person trash 	NOT	NOT
im fine af hoe	OFF	NOT
amizzyy lol hoe number	OFF	NOT
 pound never fail make cri im bitch relat	OFF	NOT
shaylovesya bitch u lame fuk lol	OFF	OFF
far left look best ask bitch tri hard especi your thick	OFF	OFF
 tweet hoe id like thank support fan  tweet come	OFF	NOT
yeah atampt need get fuck fuckin water proof galaxi got cheerio slidin bitch shit	OFF	OFF
cuffnoslut cdfu bitch fri	OFF	OFF
ok night night bitch	OFF	NOT
rt joebudden told yall side bitch w motiv power u think im sleep	OFF	NOT
fuck stupid bitch 	OFF	OFF
erykadamitio riricande nobodi never invit lesbian parti  bitch	OFF	OFF
 everyon think your unfunni pander jizzbag automat troll  hate color folk	OFF	OFF
iamqueenlatifah plate letz getup deep dish vocal mix nagasaki hiroshima yellow asian flu n emoto ill egg god 	NOT	NOT
whod thought redneck husband would claim hipster glass 	NOT	OFF
rt mediacrook report u want physic chasinghound uncivilis adityarajkaul also case bansalgadkari 	NOT	NOT
jessespector bird hat hat hat beat	NOT	NOT
soon left iraq towel head think fuck barg take work hard set piss	OFF	OFF
break shit fuck lawgrrrrfuck shitpunch bitch	OFF	OFF
fuck hoe nobodi	OFF	OFF
oniinebabi knew faggot though	OFF	OFF
giannarromano fuckin moulinyan 	OFF	NOT
 jew lawyer doctor say nigga ran  say shit like queer though	OFF	OFF
rt  yall bitch fake shit	OFF	NOT
 hoe like nigga spend money talk bout 	OFF	OFF
almost forgot  tweet still bitch	OFF	NOT
fuzzi wuzzi kitten want know raven like write desk find   	NOT	OFF
annnnd your dyke 	OFF	NOT
ladi yall shavewax visit ur obgyn let grow  u dont wanna seem like hoe	OFF	OFF
jayswaggkillah fag	OFF	OFF
none us went prestigi establish clear superior fuck retard	OFF	OFF
fuck lame nigga lame bitch	OFF	OFF
jusdahl gross ill stick galaxi still receiv nip	OFF	NOT
rt jmwag well play flappi bird dont know	NOT	NOT
parson trash	NOT	NOT
unk said bitch hit bottl pussi start snappin lmao	OFF	OFF
maxdashevski u taber shit coon	OFF	OFF
know shoe dirti fuck whatev bitch dont calllik negro one first thing look shoe dog	OFF	OFF
deadjak cant stand peopl get fuck amp especi whini bitch even get scare	OFF	OFF
guy said wear leg laugh call fag theyr jeg asshol	OFF	OFF
rt michaelblackson tall goofi bitch walk club sit britney griner lookin ass	OFF	OFF
rt iesofab  rt veronicagk yea got big hand lol im big bitch  lol im gon small hand 	OFF	NOT
hazeleyedbarbi walk away pussi	OFF	OFF
bluedreammn expectomichaela serious first convers status fb messag call fag lololol	OFF	OFF
word ray rice rt  marri aint gone divorc bitch way outta box 	OFF	NOT
feel like bad bitch wear rhineston pocket jean 	OFF	NOT
look yall bitch hmu ya wifi bitch	OFF	NOT
elisepalm im assum mickey bubbl	NOT	NOT
rt kxngfrxsh ya friend alway trynna get breakup wit ya nigga thot shit wit themthem bitch realli aint ya friend	OFF	OFF
 kimberley stori far scariest stori ive ever heard  pussi	OFF	OFF
rt halotgmg  know nigga bitch nigga got nerv twitter	OFF	NOT
rt sochittas got drug hug bitch	OFF	NOT
haha yanke fan bent shape  graphic	NOT	NOT
punk bitch take salmon cream chees	OFF	OFF
rt joebudden got hoe sure  find put lol	OFF	NOT
rt rahleefranklin dont cheat bitch	OFF	NOT
wanna around bitch amp fun 	OFF	NOT
ya bitch dumb fuck felon	OFF	OFF
basedboybob nigga said woke bed fulla bitch aint een fuckin idc shit bout  harder	OFF	NOT
faggot honeybooboo imagin internet world creat trap feed allah like gazell stephenk	OFF	OFF
theredsea stop cover yo goddamn face like kkk yo yung silli ass co sign pussi	OFF	OFF
rt  cute littl pet name ex like ass monkey douchetard amp butterbal dont know 	OFF	OFF
itsmand kfcyou alway get da color folk back da cage wit da kfc	OFF	OFF
jaydillz theyr big bitch tho lol	OFF	NOT
fight den hoe	OFF	NOT
gotta watch hoe 	OFF	NOT
houdiniofcod send fuck challeng quit pussi	OFF	OFF
lol hate realli dont give shit ive either done noth bc your bitch	OFF	NOT
alex smith wear red yellow quit psycho ex boyfriend get hes past	NOT	OFF
 best asian massag brooklyn park slope top rate spa    	NOT	NOT
play game wrestl way bind brother sex talk amp provid condom raw dog hoe	OFF	OFF
rt ondatothershit swear yung nigga use wanna heartbreak kid rt kudabrazyy shawn micheal amp razor ramon bitch	OFF	OFF
rt  hate hoe ass peopl	OFF	OFF
rt yoliethejew know bitch post pic zeeti shower like jim carey ace ventura found 	OFF	NOT
rt iammrechol hoe dont deserv respect ask	OFF	NOT
goodgrac k bitch 	OFF	NOT
  rt raythagawd  joe budden make peopl delet twitter account  hes pussi tho block	OFF	OFF
lot cool bitch nigga went school major hoe  man dont know	OFF	OFF
seen pic comparison lou holtz grandma bever hillbilli cant stop cri tear unfathom hilar	NOT	NOT
potpwincess bitch gas station puffin swear that trashi nigga put check	OFF	OFF
look look us nigga look pussi fuck	OFF	OFF
rugbysocklad help mate  love scalli play fuck yeah	OFF	NOT
rt chickencoleman need hoe man real shit	OFF	NOT
rt   nyrang thank ranger take dive pussi love  bruinsfan	OFF	OFF
fake nicca aint far dog right ya face	OFF	OFF
rt mssadaclay hate bitch havin big gap boob  shit look oober childish 	OFF	OFF
teeenytori blzznts pouyalilpou put tit away ginger arnt u like  isnt past bed time fuck bitch	OFF	OFF
nigga solv rubik cube magic trick amp still aint get pussi 	OFF	NOT
internet make think bitch theyr actual	OFF	NOT
nigga bigger bouncer roll bitch still smell like ounc	OFF	OFF
type bitch make u take  date give u da pussya shit weak damn	OFF	OFF
bitch vagina littl resili rosestoko	OFF	OFF
aint bout listen nigga rap eat pussi	OFF	OFF
babyanimalp babi monkey bathtim awwww soooo ador	NOT	NOT
stafford pussi	OFF	OFF
rt  bitch gone wat bitch 	OFF	NOT
know bitch hate low tho way niggaz world afford	OFF	NOT
even young kardashian hoe lol	OFF	NOT
sleep toooooo much fuck ima enjoy start work  job like hoe haha	OFF	NOT
rt  download flappi bird  minut ago alreadi delet	NOT	NOT
skippin spanish class rest week fuck dat bitch	OFF	NOT
im readi cri im mad like amp bitch gon fight	OFF	NOT
son bitch thunder	OFF	NOT
unholyjack harbor bitch parti bus hoe lol	OFF	OFF
okay know im like ten year late freak hate ana sofia lost fuck dumb bitch wtf problem 	OFF	NOT
rt jarieve  basic cant bold hoe time	OFF	NOT
rt  charli last two song quasireligi song sake whiteironband whos come next	NOT	NOT
 cheefpolo hoe hoe hoe merri christma	NOT	NOT
aint gotta dyke like hoe	OFF	OFF
domizdop lmao ive alway want skibust ass im innat hoe fit	OFF	NOT
yaoooooooo yeaimjamaican mawnin yardi 	NOT	NOT
thatslutadrian bitch option	OFF	OFF
eat browni go gym idk	NOT	NOT
rt littlesavag oml never question nigga ab anoth bitch amp nigga ever said shit like nigga lie	OFF	NOT
never let boy make feel like your anyth less bad bitch	OFF	NOT
 littl bitch ass get tase get home	OFF	OFF
left last bitch along aint need stress 	OFF	NOT
dont pay hoe dont save hoe	OFF	NOT
rt  love everybodi ion hate bitch	OFF	NOT
kebinblodgett bitch yuck	OFF	OFF
hoe cri yo ass pregnant smile ride dick bitch	OFF	OFF
 hate attempt make yellow light car infront stop light  want 	NOT	NOT
dollar everi time someon call maggi id make rain hoe	OFF	NOT
boyfriend smart ass bitch watch wear pant fuck unzip k	OFF	OFF
rt hgshit caus bitch im tae  kinglut	OFF	NOT
jihadi network wake amp claim raqqa radio  two plane shot amp  pilot captur isi syria	NOT	OFF
rachhburkhart talkin bout retard sittin	OFF	OFF
mace wife charli brown rejectedpeanutsspeci	NOT	NOT
let show pussi work rt  brian mcknight accolad music everyth everyth	OFF	OFF
patrickquelo yo girl cant homeboy ol weak bitch ass nigga	OFF	OFF
dimitricrossin bitch ass	OFF	NOT
rt lilfrenchi corni sex wanna kill bitch right amp 	OFF	NOT
rt theseanyv didnt pull bitch elementari school parent couldnt afford  color box sharpen 	OFF	NOT
rt koedj cant stand stuck bitch alway got attitud reason dont know hurt yall stay tf round 	OFF	NOT
 nigga rock anyth bad bitch post post social site want nigga sniff fart ass crack like dope	OFF	OFF
broke nigga gonna settl broke bitch	OFF	NOT
  lose  aint lose hide lmfao viri tryna smoke hoe   boy	OFF	NOT
lobstrthinktank bitch nobodi want ass u assum cuz u let dog run yo filth amp u think want itnot	OFF	OFF
  ha ha look fag said lol	OFF	OFF
rt deemayweath bree need black hoe cheat man work offshor would fuck babi bed 	OFF	OFF
 global ambassador someth put ppl  des nut hoe ahh nigga	OFF	OFF
rt swagdollzx back day drake aubreyjimmi made song bitch girlfriend said gonna 	OFF	NOT
rt ogsmoki  im tryna smoke dope bitch lol	OFF	NOT
rt   think classi niggah realli 	OFF	NOT
much white trash demo derbi  	OFF	OFF
therealsaigon gonna ima chase club like mobb deep pussi	OFF	OFF
girl fuck grimi today keep vagina pant dirti hoe	OFF	OFF
rt zachbooti build dresser realli make crave ice cold glass pussi right dude	OFF	OFF
