text	labels	predictions
mission find zebra cake	NOT	NOT
enjoy hunt sport your trash hunt food deserv starv	NOT	OFF
rt buckupsid kind world live bitch get surgeri make butt bigger sinc women want 	OFF	OFF
im pretti sure ive never sat friend zone wait pussi gotta put dick tabl see happen	OFF	OFF
hitman holla vs charli clip matchup bittersweet shit gonna cold cus hitman holla gonna work last battl	OFF	OFF
rt creepingsharia syrian brought us    	NOT	NOT
hoponthebeast found right good job unfollow btw faggot 	OFF	OFF
kick bitch curb bruh	OFF	OFF
rt bestporntitl hulkamania run wild pussi	OFF	NOT
clown ass nigguh	OFF	OFF
rt joebudden nigga  even feel bitch pic without girl u fuckin get mad smh	OFF	OFF
last thought bed  mock elect  grade vote perot mayb relat realli big ear idk	NOT	NOT
rt wallstwatkin get hoe need cute muscl dress ass swag talk good game	OFF	OFF
da lil bald head bitch standn outsid kevin gate tryna get 	OFF	OFF
gutssidi yeah quit bitch edit	OFF	OFF
rt chvrchs rapper name would nigger	OFF	OFF
yes lawd  god took extra time  lip like kyli jennerbitch im black 	OFF	NOT
id drive crazi ghetto ass school everyday	OFF	OFF
hoe get old well gotten old alreadi	OFF	OFF
hoe aint loyal 	OFF	NOT
vewxyz bitch	OFF	OFF
game  preview houston astro new york yanke 	NOT	NOT
like bad bitch caus like bad bitch	OFF	OFF
rt zmega imyungjay grab bitch u lmao oh belt  fendi 	OFF	OFF
 feel like mouthpiec cold  ill give lesson everi niggah ever got turn  low cost   hmu 	OFF	OFF
your watch seahawk game your hella bitch	OFF	OFF
bitch stupid yal cant know im bouta start pop bitch	OFF	OFF
said smoke strong wrong smoke trash aint lung aint pressur	NOT	OFF
bitch climb climb 	OFF	OFF
pornandroidiphoneipadsexxxx  erot  erot wild tit pussi fuck 	OFF	OFF
love stupid holiday commerci thought go get car nope bitch got ugli ass sweater	OFF	OFF
rt jazzyluvvsyou chantel isnt side hoe bc appar shes lesbian im done life month hate reason	OFF	OFF
grow bitch	OFF	OFF
instagram like bitch swear dat	OFF	OFF
bitch duck whore ass slut cunt ha biden gucci tho whatev nigea  	OFF	OFF
fredabraham brownmos saw actual tweet scan jihadi account put screen shot aid worker r spi	NOT	NOT
arcticn yeah bitch aint shit tho	OFF	OFF
bitch mad mf dont know im amp get 	OFF	OFF
miss niggah leo	OFF	OFF
cakedjak lay rock around lake your welcom join redneck workout muscl 	NOT	OFF
  chatt nicca love doin dat brah	OFF	NOT
 eagl fan dont except fact mcoy trash year everybodi figur spread  stopit	NOT	NOT
last time wore shirt im wear today fought bitch  ratchet bs yank fuck outta shirt	OFF	OFF
  though  realli hoe  u dummi take pic	OFF	NOT
rt chukaoffor lmaooo hoe childish  	OFF	NOT
miser bitch docket today loi miseri lerner better get grill order harass undeni breakherdown war	OFF	OFF
nooo sailor moon squad club w bitch lookin good 	OFF	OFF
dream eat browni start saliv woke almost cough death today struggl	NOT	OFF
fresh nigga kno need clean bitch kno im work cuz wanna see team rich 	OFF	OFF
rt josephtheflyguy crazi girlfriend usual love longer amp got best pussi 	OFF	NOT
rt bugattibeez nicki minaj ass fake bitch walk around w weav	OFF	OFF
bitch joint custodi dick act understand that part time benefit	OFF	OFF
hidalgoparadis lol hoe bitch ass	OFF	OFF
rt fuckboirik ok serious fuck peopl slam break light turn yellow floor shit bitch	OFF	OFF
rt icarleybbi  rt icarleybbi nigga press  bad yes	OFF	OFF
walmart tee count design rt stonyxx nigga hoe design cloth 	OFF	OFF
yanke primo got home tank mlb final win even better time get serious sept call time	NOT	NOT
rt datniggavegeta definit real  datniggavegeta except bruh let bitch ass babidi turn nigga  	OFF	OFF
rt tastemygay share care  back tf bitch	OFF	OFF
abstractlif yeah cant lie tho spit cop car right bitch ass feel damn good	OFF	OFF
nomeatbal mtaraban excit red velvet browni	NOT	NOT
woke next morn like thee fuck donat chees skank hoe 	OFF	OFF
flashin money ya bitch nail done	OFF	OFF
charlieros jdickerson racistnorahodonnel tx trash there comparison betwn pres obama n gwbush rt poll show hes support 	NOT	OFF
dodg bullet crazi bitch	OFF	OFF
 dont love hoe  ilovebamf 	OFF	NOT
bitch like want someth real  like want bitch real hair cant alway get want lol	OFF	OFF
first thing wit ya next minut ya like hoe clipper	OFF	NOT
snort shit girl presenc dude lmao coke head bitch	OFF	OFF
kiefferjason idgaf name scari ass give real address hoe	OFF	OFF
 realli talk like buck nigger	OFF	OFF
bitch anyway	OFF	OFF
 fat hoe ina caddilac u tell jus lost dey luxuri car ride virginityho happi lmao	OFF	OFF
hang guy make hoe	OFF	NOT
rt irelandrosee savanigga half becam ghetto compton	OFF	OFF
hate extra ass bitch extra ass nigga  your much  stop  unnecessari 	OFF	OFF
 pharrel gave  trash nonbasketbal soundtrack yall still problem server 	NOT	NOT
rt rihannahasaid bitch chang draw 	OFF	OFF
yall realli risk ur live weav amp traffic travel thru two counti pussi	OFF	NOT
none  bitch look like dey ca boil egg work bud broiler	OFF	OFF
fattyytooraw well ontario like kind dump ghetto move sinc cheaper live 	NOT	OFF
wasnt work place id deck aye fuck right id give tyson  combo nd end uppercut shut fuck bitch	OFF	OFF
geno smith gt alex bitch smith trash overpaid ass	OFF	OFF
 sound like good idea want word spread jew nigger commi alik	OFF	OFF
like ima need write statement bitch write diet alway old peopl tri snitch bitch	OFF	OFF
kiefferjason  sbsylvest yo scari ass dont want see tho stfu talk u know pussi boy	OFF	OFF
surrend divin  conqueror apocalyps  via youtub gtorient black metal hell	NOT	OFF
bitch crazi	OFF	OFF
hoe hang wit hoe cuz dey got da hobbi	OFF	NOT
dresnip therealhop lmao bitch truth	OFF	OFF
murphmcmahon swear thought describ pussi gotta go bed	OFF	OFF
rt oddfuckingtaco  nigga realli tri save bitch lol	OFF	OFF
man bitch dont call back job cuhh uma snap	OFF	OFF
yo bitch look like boogawolf	OFF	OFF
rt dezdlt play soccer cheat girl wear khaki colour cargo haircut 	OFF	NOT
rt u rememb steve blue clue left us bitch ass nigga joe 	OFF	OFF
foxnew cut away democrat talk claim fair balanc lmao network full teabagg liar	NOT	OFF
drake vs tyga beef yung berg lil fizz chris brown bitch rant twitter ilovemakonnen get drug stage light skin take ls	OFF	OFF
im still weak bitch gettin piss lol	OFF	OFF
 beat pussi till red like roster fuck get moovin like hoova  	OFF	OFF
fuck hate fuck neighborhood fuckin bitch someon everyday 	OFF	OFF
 best asian massag brooklyn park slope top rate spa    	NOT	NOT
rt  bitch think know everyth ha	OFF	OFF
review yank come militari histori unit state world war  via breitbartnew	NOT	NOT
yea randi white  chang whole mind hoe nice	OFF	NOT
blackmanusa chrislhay well that cracker jack secret servic work jfk anyon	NOT	OFF
handtex  human evil man cut tusk beauti anim chink think get hard	OFF	OFF
fli slope ram small asian boy kid got like champ walk	NOT	NOT
wrote absolut worst paper life last week still got b gotta love take freshman english retard	OFF	OFF
tail light give fuck rollin bitch wit da head light	OFF	OFF
russian roulett hoe	OFF	NOT
rt imknownasdevin caus somebodi put bad front yall okay call bitch	OFF	OFF
yanke got beaten thug	NOT	OFF
son bitch moment walk hous dark stub littl toe wall	OFF	OFF
rt kryshazeyi swear bitch fall nigga dont believ comb hair	OFF	OFF
pornandroidiphoneipadsexxxx  italian  babi pussi 	OFF	NOT
rt causewereguy flirt bitch twitter like 	OFF	OFF
rt itsdoman bitch aint get none tho   like big butt grab 	OFF	OFF
rt kingkwama femal ig model person trash 	NOT	OFF
im fine af hoe	OFF	NOT
amizzyy lol hoe number	OFF	NOT
 pound never fail make cri im bitch relat	OFF	OFF
shaylovesya bitch u lame fuk lol	OFF	OFF
far left look best ask bitch tri hard especi your thick	OFF	OFF
 tweet hoe id like thank support fan  tweet come	OFF	NOT
yeah atampt need get fuck fuckin water proof galaxi got cheerio slidin bitch shit	OFF	OFF
cuffnoslut cdfu bitch fri	OFF	OFF
ok night night bitch	OFF	OFF
rt joebudden told yall side bitch w motiv power u think im sleep	OFF	OFF
fuck stupid bitch 	OFF	OFF
erykadamitio riricande nobodi never invit lesbian parti  bitch	OFF	OFF
 everyon think your unfunni pander jizzbag automat troll  hate color folk	OFF	OFF
iamqueenlatifah plate letz getup deep dish vocal mix nagasaki hiroshima yellow asian flu n emoto ill egg god 	NOT	NOT
whod thought redneck husband would claim hipster glass 	NOT	OFF
rt mediacrook report u want physic chasinghound uncivilis adityarajkaul also case bansalgadkari 	NOT	NOT
jessespector bird hat hat hat beat	NOT	NOT
soon left iraq towel head think fuck barg take work hard set piss	OFF	OFF
break shit fuck lawgrrrrfuck shitpunch bitch	OFF	OFF
fuck hoe nobodi	OFF	OFF
oniinebabi knew faggot though	OFF	OFF
giannarromano fuckin moulinyan 	OFF	OFF
 jew lawyer doctor say nigga ran  say shit like queer though	OFF	OFF
rt  yall bitch fake shit	OFF	OFF
 hoe like nigga spend money talk bout 	OFF	OFF
almost forgot  tweet still bitch	OFF	OFF
fuzzi wuzzi kitten want know raven like write desk find   	NOT	NOT
annnnd your dyke 	OFF	NOT
ladi yall shavewax visit ur obgyn let grow  u dont wanna seem like hoe	OFF	NOT
jayswaggkillah fag	OFF	NOT
none us went prestigi establish clear superior fuck retard	OFF	OFF
fuck lame nigga lame bitch	OFF	OFF
jusdahl gross ill stick galaxi still receiv nip	OFF	NOT
rt jmwag well play flappi bird dont know	NOT	NOT
parson trash	NOT	OFF
unk said bitch hit bottl pussi start snappin lmao	OFF	OFF
maxdashevski u taber shit coon	OFF	OFF
know shoe dirti fuck whatev bitch dont calllik negro one first thing look shoe dog	OFF	OFF
deadjak cant stand peopl get fuck amp especi whini bitch even get scare	OFF	OFF
guy said wear leg laugh call fag theyr jeg asshol	OFF	OFF
rt michaelblackson tall goofi bitch walk club sit britney griner lookin ass	OFF	OFF
rt iesofab  rt veronicagk yea got big hand lol im big bitch  lol im gon small hand 	OFF	OFF
hazeleyedbarbi walk away pussi	OFF	NOT
bluedreammn expectomichaela serious first convers status fb messag call fag lololol	OFF	NOT
word ray rice rt  marri aint gone divorc bitch way outta box 	OFF	OFF
feel like bad bitch wear rhineston pocket jean 	OFF	OFF
look yall bitch hmu ya wifi bitch	OFF	OFF
elisepalm im assum mickey bubbl	NOT	OFF
rt kxngfrxsh ya friend alway trynna get breakup wit ya nigga thot shit wit themthem bitch realli aint ya friend	OFF	OFF
 kimberley stori far scariest stori ive ever heard  pussi	OFF	NOT
rt halotgmg  know nigga bitch nigga got nerv twitter	OFF	OFF
rt sochittas got drug hug bitch	OFF	OFF
haha yanke fan bent shape  graphic	NOT	NOT
punk bitch take salmon cream chees	OFF	OFF
rt joebudden got hoe sure  find put lol	OFF	NOT
rt rahleefranklin dont cheat bitch	OFF	OFF
wanna around bitch amp fun 	OFF	OFF
ya bitch dumb fuck felon	OFF	OFF
basedboybob nigga said woke bed fulla bitch aint een fuckin idc shit bout  harder	OFF	OFF
faggot honeybooboo imagin internet world creat trap feed allah like gazell stephenk	OFF	OFF
theredsea stop cover yo goddamn face like kkk yo yung silli ass co sign pussi	OFF	OFF
rt  cute littl pet name ex like ass monkey douchetard amp butterbal dont know 	OFF	OFF
itsmand kfcyou alway get da color folk back da cage wit da kfc	OFF	NOT
jaydillz theyr big bitch tho lol	OFF	OFF
fight den hoe	OFF	NOT
gotta watch hoe 	OFF	NOT
houdiniofcod send fuck challeng quit pussi	OFF	OFF
lol hate realli dont give shit ive either done noth bc your bitch	OFF	OFF
alex smith wear red yellow quit psycho ex boyfriend get hes past	NOT	OFF
 best asian massag brooklyn park slope top rate spa    	NOT	NOT
play game wrestl way bind brother sex talk amp provid condom raw dog hoe	OFF	OFF
rt ondatothershit swear yung nigga use wanna heartbreak kid rt kudabrazyy shawn micheal amp razor ramon bitch	OFF	OFF
rt  hate hoe ass peopl	OFF	OFF
rt yoliethejew know bitch post pic zeeti shower like jim carey ace ventura found 	OFF	OFF
rt iammrechol hoe dont deserv respect ask	OFF	NOT
goodgrac k bitch 	OFF	OFF
  rt raythagawd  joe budden make peopl delet twitter account  hes pussi tho block	OFF	OFF
lot cool bitch nigga went school major hoe  man dont know	OFF	OFF
seen pic comparison lou holtz grandma bever hillbilli cant stop cri tear unfathom hilar	NOT	NOT
potpwincess bitch gas station puffin swear that trashi nigga put check	OFF	OFF
look look us nigga look pussi fuck	OFF	OFF
rugbysocklad help mate  love scalli play fuck yeah	OFF	OFF
rt chickencoleman need hoe man real shit	OFF	OFF
rt   nyrang thank ranger take dive pussi love  bruinsfan	OFF	NOT
fake nicca aint far dog right ya face	OFF	OFF
rt mssadaclay hate bitch havin big gap boob  shit look oober childish 	OFF	OFF
teeenytori blzznts pouyalilpou put tit away ginger arnt u like  isnt past bed time fuck bitch	OFF	OFF
nigga solv rubik cube magic trick amp still aint get pussi 	OFF	OFF
internet make think bitch theyr actual	OFF	OFF
nigga bigger bouncer roll bitch still smell like ounc	OFF	OFF
type bitch make u take  date give u da pussya shit weak damn	OFF	OFF
bitch vagina littl resili rosestoko	OFF	OFF
aint bout listen nigga rap eat pussi	OFF	OFF
babyanimalp babi monkey bathtim awwww soooo ador	NOT	NOT
stafford pussi	OFF	NOT
rt  bitch gone wat bitch 	OFF	OFF
know bitch hate low tho way niggaz world afford	OFF	OFF
even young kardashian hoe lol	OFF	NOT
sleep toooooo much fuck ima enjoy start work  job like hoe haha	OFF	OFF
rt  download flappi bird  minut ago alreadi delet	NOT	NOT
skippin spanish class rest week fuck dat bitch	OFF	OFF
im readi cri im mad like amp bitch gon fight	OFF	OFF
son bitch thunder	OFF	OFF
unholyjack harbor bitch parti bus hoe lol	OFF	OFF
okay know im like ten year late freak hate ana sofia lost fuck dumb bitch wtf problem 	OFF	OFF
rt jarieve  basic cant bold hoe time	OFF	NOT
rt  charli last two song quasireligi song sake whiteironband whos come next	NOT	NOT
 cheefpolo hoe hoe hoe merri christma	NOT	NOT
aint gotta dyke like hoe	OFF	OFF
domizdop lmao ive alway want skibust ass im innat hoe fit	OFF	OFF
yaoooooooo yeaimjamaican mawnin yardi 	NOT	NOT
thatslutadrian bitch option	OFF	OFF
eat browni go gym idk	NOT	NOT
rt littlesavag oml never question nigga ab anoth bitch amp nigga ever said shit like nigga lie	OFF	OFF
never let boy make feel like your anyth less bad bitch	OFF	OFF
 littl bitch ass get tase get home	OFF	OFF
left last bitch along aint need stress 	OFF	OFF
dont pay hoe dont save hoe	OFF	NOT
rt  love everybodi ion hate bitch	OFF	OFF
kebinblodgett bitch yuck	OFF	OFF
hoe cri yo ass pregnant smile ride dick bitch	OFF	OFF
 hate attempt make yellow light car infront stop light  want 	NOT	NOT
dollar everi time someon call maggi id make rain hoe	OFF	NOT
boyfriend smart ass bitch watch wear pant fuck unzip k	OFF	OFF
rt hgshit caus bitch im tae  kinglut	OFF	OFF
jihadi network wake amp claim raqqa radio  two plane shot amp  pilot captur isi syria	NOT	NOT
rachhburkhart talkin bout retard sittin	OFF	NOT
mace wife charli brown rejectedpeanutsspeci	NOT	NOT
let show pussi work rt  brian mcknight accolad music everyth everyth	OFF	NOT
patrickquelo yo girl cant homeboy ol weak bitch ass nigga	OFF	OFF
dimitricrossin bitch ass	OFF	OFF
rt lilfrenchi corni sex wanna kill bitch right amp 	OFF	OFF
rt theseanyv didnt pull bitch elementari school parent couldnt afford  color box sharpen 	OFF	OFF
rt koedj cant stand stuck bitch alway got attitud reason dont know hurt yall stay tf round 	OFF	OFF
 nigga rock anyth bad bitch post post social site want nigga sniff fart ass crack like dope	OFF	OFF
broke nigga gonna settl broke bitch	OFF	OFF
  lose  aint lose hide lmfao viri tryna smoke hoe   boy	OFF	NOT
lobstrthinktank bitch nobodi want ass u assum cuz u let dog run yo filth amp u think want itnot	OFF	OFF
  ha ha look fag said lol	OFF	OFF
rt deemayweath bree need black hoe cheat man work offshor would fuck babi bed 	OFF	OFF
 global ambassador someth put ppl  des nut hoe ahh nigga	OFF	OFF
rt swagdollzx back day drake aubreyjimmi made song bitch girlfriend said gonna 	OFF	OFF
rt ogsmoki  im tryna smoke dope bitch lol	OFF	OFF
rt   think classi niggah realli 	OFF	OFF
much white trash demo derbi  	OFF	OFF
therealsaigon gonna ima chase club like mobb deep pussi	OFF	NOT
girl fuck grimi today keep vagina pant dirti hoe	OFF	OFF
rt zachbooti build dresser realli make crave ice cold glass pussi right dude	OFF	NOT
love bird flame thank song davidlynch chrystabel	NOT	NOT
karma bitch usual come around goe around right peopl alway catch lucki break	OFF	OFF
allielexilov like dark light carmel white red tan yellow blue purpl green doesnt matter color	NOT	NOT
nicca tryna around  nicca use	OFF	NOT
rt iinkychiefwuk chiefkeef u bitch shorti turnup otf	OFF	OFF
des hoe wishi washi 	OFF	NOT
dad say hi snapchat dad  duce bitch 	OFF	OFF
qtna rt  yall bitch gon breast feed wit nippl ring 	OFF	OFF
fuck around wit n nigga n well turn dis bitch insid	OFF	OFF
 heard thigh gap way tell bitch pussi  	OFF	OFF
lmaoooooooo rt  woke faggot didnt rt maxinbetha nigga aint get card sinc sophomor b	OFF	OFF
rt woridstarhlphop everi time bobbi bitch come 	OFF	OFF
 faggot	OFF	OFF
 bitch	OFF	OFF
callneeshcakey  pop wop 	NOT	NOT
rt chaantelli  seem like bitch	OFF	OFF
smack peckerwood judg pit	OFF	NOT
rt  would u let ur girl even go parti without u that retard lol u must want get cheat	NOT	OFF
kyleefagnola call cock block faggot	OFF	OFF
rt fvfx pussi alway fav iggi song like like song say pussi numer amount time	OFF	NOT
rt fitcchh white girl talk ghettoltltlt your 	OFF	OFF
im gonna get dog eat bitch	OFF	OFF
 accident ate pot browni guess goe pledg drug free life  lolz  lmao colleg	NOT	NOT
chanc make champion nicca aint noth stop	OFF	NOT
cant stand ghetto ratchet ass mofo 	OFF	OFF
faggot kill jesuschristgt hello whatev go ahead gaymarriag pharaoh pocketsgt	OFF	OFF
leikant fuck hot scalli sneakersex sockfetish sniff trainersex  love kinki scalli	OFF	OFF
phantomgourmet someon gave nip bailey irish cream coffe use withsuggest	NOT	NOT
pumpkin spice marlboro da hoe	OFF	NOT
shall compar thee  day  day bitch	OFF	OFF
boy ryanbowersob got hoe	OFF	NOT
im goin big bitch suck dick	OFF	OFF
ivanrabago  block annoy ass sand nigger claim bias yet one say anyth khan	OFF	OFF
 let record song bitch right nowb	OFF	OFF
bitch bitch	OFF	OFF
stanleystink shame selfhat kike jew gds chosen peopl	OFF	OFF
peopl realli think im asian get offendedeven though make fun gook self	NOT	NOT
 yanke fan look back gari sheffield time team	NOT	NOT
think im bitch tonight	OFF	OFF
ferrari addict bitch wonder thing	OFF	OFF
think funni hoe talk bout faith	OFF	NOT
play pussi get fuck	OFF	OFF
rt sblmnlcrmnl woodslamar shut nigger ass lamar	OFF	OFF
jawshoeeahhh fabianml fuck bitch lol	OFF	OFF
justezzze wtf u tryna bitch	OFF	OFF
drake got ex bitch amp one tryna move w time call amp give	OFF	OFF
rt iluvdrugz bitch dont act crazi  dont realli want 	OFF	OFF
 fuck heat bandwagon rider know  u sound like hoe mad man cheat fat booti bitch	OFF	OFF
bernadettvajda alway put ginger red yellow leopard print	OFF	NOT
swear needa go n go back old bitch think game appar let real 	OFF	OFF
 white hoe bro lol	OFF	NOT
 amp feel disrespect bitch tri suck dri lip 	OFF	OFF
rt marlinfishyass bitch get chalk  catch feel	OFF	OFF
man got fuck within inch life even im unboth bitch  carryon	OFF	OFF
smoke commerci blow like bitch yo fault yo child prematur shouldnt smoke pregnant	OFF	OFF
tiffantasticc dad genuin happi guy kid arent nigger though  jimmi nigga 	OFF	OFF
 pvvrivierenland ja moest van plisi niet meteen wild gaan denkenjuistjawillen wel meer mensen mij vertellen hoe k moet denken	NOT	NOT
rt   tri flip ounc p dis bitch im still school bro next week im dere doe	OFF	OFF
 mile dead zone radius around phillygotta go ny dc rt ceeross tri state need better bitch	OFF	OFF
rt wfuncleelli bitch sad lookin like lack funni	OFF	OFF
cbfollowheidi bye ugli hoe pleas someth nasti hors hair weav	OFF	NOT
fat white bitch skinni po black niggayeah im metairi fa sho	OFF	OFF
dont need savin need get fuck high get pussi	OFF	OFF
tweetlikeyourbestfriend made  bitch lilkreb	OFF	OFF
rt theafricansiren automat suspici white folk tri hard show like us darki	OFF	OFF
wish everyon knew wasnt faggot tri hard sketchbal	OFF	OFF
yo pussi aint shit unless magicjohnson	OFF	OFF
artiequitt fuck em cant take joke liber pussi think joke sarah palin amp daughter funni	OFF	OFF
rt klttykllla  bluntsnextdoor good pussi nigga like  funniest thing ive ever seen 	OFF	OFF
id best own bird could teach funniest thing say	NOT	NOT
bitch text blue bout want see butt	OFF	OFF
sweetkissesxx straight af except math bitch how dealership lol	OFF	OFF
love fresh pussi eat buffet	OFF	NOT
im gonna rip bitch apartrip apartlol	OFF	OFF
god damn zebra everi virginia possess whistl blow geez	NOT	OFF
rt juicygeni thotpocket fat bitch think cute	OFF	OFF
heilsidi breezbyya lol caitlyn cant carri  retard	OFF	NOT
im tryna get sleep bird start get rowdi	NOT	NOT
well wish could shoot shit wit u bitch daddi gotta get dis money one	OFF	OFF
 amp foolish proud selv roll eye pretend dont see mock laff arrog attitud	NOT	OFF
shyyyyyt  hour aint hoe   plus overtim benefit sound real good 	OFF	NOT
there green bowl high spliff high j high blunt high moke high moke  coffe high	NOT	NOT
rt  whackko yall boyz fri fuck dat pussi nigga blue doe	OFF	OFF
rt  bizarr sport week clebrown win game felt like lossfail exbrown qbs duel cav lose 	NOT	NOT
rt jayzoverr  next person see tweet bitch shit im unfollow 	OFF	OFF
im pull bitch	OFF	OFF
nephew keep tryna kiss im like bitch got zero follow dismiss	OFF	OFF
im work nake hoe alcohol	OFF	NOT
rt ayeyoitsdupre rape never someth mock like stand jada jadapos 	NOT	NOT
rt briannalovesa im sick head cold suuuck top justusabbott challang beer chug 	NOT	OFF
rt pacdagoat realli hate attent seek hoe hope die	OFF	NOT
bird ill share lone view	NOT	NOT
yall hoe avoid scheme	OFF	NOT
lil bitch ass	OFF	OFF
 bitch get love	OFF	OFF
rt  bitch love everi team us lol rtrihanna game ive wait sincer love 	OFF	OFF
everi time mom call bitch someth lol	OFF	OFF
man weaselfbabi birthday big booti bitch show love  	OFF	OFF
first thing wake upsel hoe	OFF	NOT
peac fag rememb im best lux support na drop lustboy pick kakao tsm	OFF	NOT
  dumb bitch award goe    that uncl sam 	OFF	OFF
rt colarbearr  nigga realli proud hoe mani yall gonna bring dirti bitch home 	OFF	OFF
 hii fag 	OFF	NOT
rt tylerzirhut   hahaha ok got point would hella bitch screamin cryin ova nigga 	OFF	OFF
alaquannd laugh hoe	OFF	NOT
rt samafuckinga wish bird could constant shit peopl hate 	OFF	OFF
hes trash tho   million naira want song  wizkid  via 	NOT	OFF
 bitch	OFF	OFF
dingyyybritt look said lls new era girl bye kill bitch w kind ampamp wht cousin	OFF	OFF
pussi pussi get need	OFF	NOT
royal  fantast readi tomorrow sweep dispos os yanke  except month	NOT	NOT
get fuck fag your undercov hooker actual use weav caus your bald cute	OFF	OFF
yeah chris brown definit realest waffl cone color nigga time bullshit song b that exact feelin	OFF	OFF
therealjrsmith peopl like give us bad name disgust piec shit person nigger	OFF	OFF
work right bitch	OFF	OFF
rt jonnyfootbali fuck bitch get touchdown	OFF	OFF
akayankee bitch probabl deserv lol	OFF	OFF
label hoe	OFF	NOT
forreal forreal would let founder capcom fuck bitch made street fighter marvel vs capcom eternallygr	OFF	OFF
nicca sangin dey partna witout grammi award	OFF	NOT
barackobama glad brought kid home fuck face ucmj dont care taliban pussi realli	OFF	OFF
pull coco ratchet way home  kayysavag yes bitch	OFF	OFF
fuckin rent lame hoe	OFF	OFF
sinc solo crib feel kinda lone like hoe	OFF	NOT
rt dakwhi  peopl forget logic behind purg retard haha	OFF	NOT
bitch play emot wont let date that moment wanna kick straight vagina	OFF	OFF
 happppppi birthdayyyi  lol  niggah realli  bitch   	OFF	OFF
wish could mute rice krispi instead bitch snap crackl amp poppingaint shit	OFF	OFF
money bitch bc bitch follow money	OFF	OFF
rt dabxkiddjo bunch insecur bitch	OFF	OFF
nabilabuamirah redneck fuck turd cutter lyinest liar district made yhe	OFF	OFF
jamaica popul island hillbilli even linguist kind sub accent old english deriv	NOT	NOT
wow im bitch nice fuck know	OFF	OFF
yo name wus song wus hoe amp overgrown thot 	OFF	NOT
kensuttl rememberit use funni colour paper	NOT	NOT
dis nicca lame	NOT	NOT
lol bitch	OFF	OFF
 yeah your gonna play retard wanna drug day 	NOT	OFF
right english person go busi import suspicion roug wog cop	NOT	NOT
weight issu mine realli need good bitch slapp	OFF	OFF
mean like get nasti toot ass bitch face aint freaki zone	OFF	OFF
huntermoor bout ike coupl hour	NOT	NOT
dont hate dumb ass voic everyon use tri mock someth said	OFF	OFF
rt   bitch ass nigga	OFF	OFF
took land could make retard diaper sureus imagecool redskin nfl concuss joke	OFF	NOT
sick coon antic rt poonsoak accuraci rt thotcho  gt  	OFF	NOT
rt rahleefranklin hoe damn nice  	OFF	OFF
 brooklyn bound wit money feelin like yung jeezi bitch   lmaoooo	OFF	OFF
ive ever faggot let know ill chang 	OFF	OFF
grizzboadam cri babi back bitch	OFF	OFF
kaeejon lmaooo boy thought ws type right spell hoe	OFF	NOT
jpantsdotcom toddkincannon therealtoni im partial faggothomoboth fair describ sick twist asshol	OFF	OFF
beautifulkeezi yess bitch messyyi	OFF	OFF
survivedbi rootsarecertain figur shock hoe old tweet lol	OFF	OFF
hate industri fag hope get nigerian summer flu	OFF	NOT
rt gabrielleheaton see 	OFF	NOT
rt femaleproblem u may think im bitch soon get know u realiz first impress right bitch	OFF	OFF
chase pussi sin fall ya lap bless	OFF	NOT
women proud dont like cook amp clean bitch stop lazi cute	OFF	OFF
rt brosconfess peopl congratul lose weight health realiti lost weight could fuck hot 	OFF	OFF
  u r gey af your boy im glad im close dumb  guy say love 	OFF	OFF
bitch know temporari	OFF	OFF
rt   wake morn give head bitch 	OFF	OFF
rt rickygervai jesus love everyon els think your right cunt	OFF	OFF
rt  come wigga soft tweet 	NOT	NOT
rt arrogantiii ona nigga ill realli beat dat hoe	OFF	OFF
nah hoe dms broke tho	OFF	NOT
yanke damn well joe move bullpen realli help	NOT	OFF
michaelragen somesuchandco whatupag guy pussi	OFF	NOT
brokenpiecesmsc itsnotadam faggot read tweet dat k wasnt even funni lol	OFF	OFF
leeyoo goldflacko niggah im yo lil bro fuck	OFF	OFF
prtini yes yanke stalk weird peopl mani thing 	NOT	OFF
big lip ad bitch	OFF	OFF
rt theonlyre know ya friend tellin u leav good fuck hate ass hoe babe	OFF	OFF
oh im back  vap dont fuck one bitch 	OFF	OFF
whochrisjon whyyousoshort dis crack ass cracker	OFF	OFF
idosexwel mamijuuki baddii ajukiwebst nerv hoe	OFF	NOT
rt sumpfeif wagggggi serious steal halloween oreo  	NOT	NOT
rt gayathomedad somewher redneck jerk hand hell lose firework accid tomorrow	OFF	OFF
hoe errbodi know	OFF	NOT
aka dont ignor bitch	OFF	OFF
brotherdiabeat take queer ass dubstep	OFF	OFF
laceeybugg comeov bitch	OFF	OFF
pic circul jihadi call kill  saudi isi syria	OFF	NOT
femal guinea pig pregnant 	NOT	NOT
baskgod nah clowney bitch nigga	OFF	OFF
rt cyberbullou fought  littl bitch ass  yr old month ago  	OFF	OFF
hoe alway gone thot around ever give attent time	OFF	NOT
heilsidi devilgrimz let faggot alreadi cri sleep	OFF	OFF
know burden fuckin annoy hate bitch like	OFF	OFF
ay yall heard rich gang tape thou bitch 	OFF	OFF
infidelpamelalc allah kiss assand yes muham bitch like osama binladen	OFF	OFF
groovyear straight hoe wait 	OFF	NOT
prawda die oh bitch exit mention last era huge  album  tour golden globe cont 	OFF	OFF
silli bitch shit never sleep huh	OFF	OFF
rt tweetlikeagiri cinco de way ho 	OFF	NOT
rt  littl rememb lay horrifi bed hand puppet held mock trial convict put hand 	NOT	NOT
rt perspectivep retweet see bird 	NOT	NOT
